ID,Prediction
7SZW1UF X 2020-03-22,335.9480784986097
7SZW1UF X 2020-03-23,288.9708593237974
7SZW1UF X 2020-03-24,272.49145014066977
7SZW1UF X 2020-03-25,248.74514788263633
7SZW1UF X 2020-03-26,335.9480784986097
7SZW1UF X 2020-03-27,437.25025729528886
7SZW1UF X 2020-03-28,435.73587078870787
7SZW1UF X 2020-03-29,435.73587078870787
7SZW1UF X 2020-03-30,435.73587078870787
7SZW1UF X 2020-03-31,333.48149420409175
7SZZTH1 X 2020-01-02,336.9002762865466
7SZZTH1 X 2020-01-03,438.2024550832258
7SZZTH1 X 2020-01-04,438.2024550832258
7SZZTH1 X 2020-01-05,288.0186615358605
7SZZTH1 X 2020-01-06,438.2024550832258
7SZZTH1 X 2020-01-07,438.2024550832258
7SZZTH1 X 2020-01-08,438.2024550832258
7SZZTH1 X 2020-01-09,438.2024550832258
7SZZTH1 X 2020-01-10,437.25025729528886
7SZZTH1 X 2020-01-11,437.25025729528886
7SZZTH1 X 2020-01-12,437.69074114800395
7SZZTH1 X 2020-01-13,438.2024550832258
7SZZTH1 X 2020-01-14,438.2024550832258
7SZZTH1 X 2020-01-15,437.25025729528886
7SZZTH1 X 2020-01-16,437.25025729528886
7SZZTH1 X 2020-01-17,437.25025729528886
7SZZTH1 X 2020-01-18,438.2024550832258
7SZZTH1 X 2020-01-19,438.2024550832258
7SZZTH1 X 2020-01-20,409.57695972334784
7SZZTH1 X 2020-01-21,437.25025729528886
7SZZTH1 X 2020-01-22,437.25025729528886
7SZZTH1 X 2020-01-23,336.9002762865466
7SZZTH1 X 2020-01-24,438.2024550832258
7SZZTH1 X 2020-01-25,438.2024550832258
7SZZTH1 X 2020-01-26,437.25025729528886
7SZZTH1 X 2020-01-27,437.25025729528886
7SZZTH1 X 2020-01-28,438.2024550832258
7SZZTH1 X 2020-01-29,438.2024550832258
7SZZTH1 X 2020-01-30,438.2024550832258
7SZZTH1 X 2020-01-31,437.25025729528886
7SZZTH1 X 2020-02-01,437.25025729528886
7SZZTH1 X 2020-02-02,437.25025729528886
7SZZTH1 X 2020-02-03,410.5291575112848
7SZZTH1 X 2020-02-04,438.2024550832258
7SZZTH1 X 2020-02-05,409.57695972334784
7SZZTH1 X 2020-02-06,437.25025729528886
7SZZTH1 X 2020-02-07,437.25025729528886
7SZZTH1 X 2020-02-08,438.2024550832258
7SZZTH1 X 2020-02-09,438.2024550832258
7SZZTH1 X 2020-02-10,438.2024550832258
7SZZTH1 X 2020-02-11,437.25025729528886
7SZZTH1 X 2020-02-12,437.25025729528886
7SZZTH1 X 2020-02-13,438.2024550832258
7SZZTH1 X 2020-02-14,438.2024550832258
7SZZTH1 X 2020-02-15,438.2024550832258
7SZZTH1 X 2020-02-16,437.25025729528886
7SZZTH1 X 2020-02-17,437.25025729528886
7SZZTH1 X 2020-02-18,437.25025729528886
7SZZTH1 X 2020-02-19,438.2024550832258
7SZZTH1 X 2020-02-20,438.2024550832258
7SZZTH1 X 2020-02-21,437.25025729528886
7SZZTH1 X 2020-02-22,437.25025729528886
7SZZTH1 X 2020-02-23,437.25025729528886
7SZZTH1 X 2020-02-24,438.2024550832258
7SZZTH1 X 2020-02-25,438.2024550832258
7SZZTH1 X 2020-02-26,438.2024550832258
7SZZTH1 X 2020-02-27,335.9480784986097
7SZZTH1 X 2020-02-28,437.25025729528886
7SZZTH1 X 2020-02-29,438.2024550832258
7SZZTH1 X 2020-03-01,438.2024550832258
7SZZTH1 X 2020-03-02,438.2024550832258
7SZZTH1 X 2020-03-03,437.25025729528886
7SZZTH1 X 2020-03-04,437.25025729528886
7SZZTH1 X 2020-03-05,437.25025729528886
7SZZTH1 X 2020-03-06,438.2024550832258
7SZZTH1 X 2020-03-07,438.2024550832258
7SZZTH1 X 2020-03-08,437.25025729528886
7SZZTH1 X 2020-03-09,437.25025729528886
7SZZTH1 X 2020-03-10,437.25025729528886
7SZZTH1 X 2020-03-11,438.2024550832258
7SZZTH1 X 2020-03-12,438.2024550832258
7SZZTH1 X 2020-03-13,438.2024550832258
7SZZTH1 X 2020-03-14,260.1124394329917
7SZZTH1 X 2020-03-15,278.4296632334945
7SZZTH1 X 2020-03-16,437.69074114800395
7SZZTH1 X 2020-03-17,438.2024550832258
7SZZTH1 X 2020-03-18,438.2024550832258
7SZZTH1 X 2020-03-19,437.25025729528886
7SZZTH1 X 2020-03-20,437.25025729528886
7SZZTH1 X 2020-03-21,288.0186615358605
7SZZTH1 X 2020-03-22,272.49145014066977
7SZZTH1 X 2020-03-23,288.9708593237974
7SZZTH1 X 2020-03-24,336.9002762865466
7SZZTH1 X 2020-03-25,335.9480784986097
7SZZTH1 X 2020-03-26,335.9480784986097
7SZZTH1 X 2020-03-27,410.5291575112848
7SZZTH1 X 2020-03-28,435.73587078870787
7SZZTH1 X 2020-03-29,435.73587078870787
7SZZTH1 X 2020-03-30,333.48149420409175
7SZZTH1 X 2020-03-31,285.55207724134254
7SZZTH1 X 2020-04-01,434.78367300077093
7SZZTH1 X 2020-04-02,435.73587078870787
7SZZTH1 X 2020-04-03,351.3078928035347
7SZZTH1 X 2020-04-04,435.73587078870787
7VQXRXL X 2020-01-02,438.2024550832258
7VQXRXL X 2020-01-03,438.2024550832258
7VQXRXL X 2020-01-04,438.2024550832258
7VQXRXL X 2020-01-05,438.2024550832258
7VQXRXL X 2020-01-06,437.25025729528886
7VQXRXL X 2020-01-07,438.2024550832258
7VQXRXL X 2020-01-08,438.2024550832258
7VQXRXL X 2020-01-09,438.2024550832258
7VQXRXL X 2020-01-10,438.2024550832258
7VQXRXL X 2020-01-11,437.25025729528886
7VQXRXL X 2020-01-12,438.2024550832258
7VQXRXL X 2020-01-13,410.5291575112848
7VQXRXL X 2020-01-14,410.5291575112848
7VQXRXL X 2020-01-15,336.9002762865466
7VQXRXL X 2020-01-16,409.57695972334784
7VQXRXL X 2020-01-17,438.2024550832258
7VQXRXL X 2020-01-18,336.9002762865466
7VQXRXL X 2020-01-19,336.9002762865466
7VQXRXL X 2020-01-20,336.9002762865466
7VQXRXL X 2020-01-21,336.9002762865466
7VQXRXL X 2020-01-22,409.57695972334784
7VQXRXL X 2020-01-23,410.5291575112848
7VQXRXL X 2020-01-24,336.9002762865466
7VQXRXL X 2020-01-25,336.9002762865466
7VQXRXL X 2020-01-26,336.9002762865466
7VQXRXL X 2020-01-27,437.25025729528886
7VQXRXL X 2020-01-28,336.9002762865466
7VQXRXL X 2020-01-29,438.2024550832258
7VQXRXL X 2020-01-30,438.2024550832258
7VQXRXL X 2020-01-31,438.2024550832258
7VQXRXL X 2020-02-01,437.25025729528886
7VQXRXL X 2020-02-02,336.9002762865466
7VQXRXL X 2020-02-03,438.2024550832258
7VQXRXL X 2020-02-04,438.2024550832258
7VQXRXL X 2020-02-05,410.5291575112848
7VQXRXL X 2020-02-06,437.25025729528886
7VQXRXL X 2020-02-07,437.25025729528886
7VQXRXL X 2020-02-08,438.2024550832258
7VQXRXL X 2020-02-09,336.9002762865466
7VQXRXL X 2020-02-10,248.74514788263633
7VQXRXL X 2020-02-11,259.07915951359695
7VQXRXL X 2020-02-12,278.4296632334945
7VQXRXL X 2020-02-13,438.2024550832258
7VQXRXL X 2020-02-14,410.5291575112848
7VQXRXL X 2020-02-15,288.9708593237974
7VQXRXL X 2020-02-16,336.9002762865466
7VQXRXL X 2020-02-17,409.57695972334784
7VQXRXL X 2020-02-18,438.2024550832258
7VQXRXL X 2020-02-19,410.5291575112848
7VQXRXL X 2020-02-20,438.2024550832258
7VQXRXL X 2020-02-21,438.2024550832258
7VQXRXL X 2020-02-22,438.2024550832258
7VQXRXL X 2020-02-23,437.25025729528886
7VQXRXL X 2020-02-24,438.2024550832258
7VQXRXL X 2020-02-25,438.2024550832258
7VQXRXL X 2020-02-26,336.9002762865466
7VQXRXL X 2020-02-27,336.9002762865466
7VQXRXL X 2020-02-28,335.9480784986097
7VQXRXL X 2020-02-29,438.2024550832258
7VQXRXL X 2020-03-01,438.2024550832258
7VQXRXL X 2020-03-02,438.2024550832258
7VQXRXL X 2020-03-03,438.2024550832258
7VQXRXL X 2020-03-04,437.25025729528886
7VQXRXL X 2020-03-05,438.2024550832258
7VQXRXL X 2020-03-06,438.2024550832258
7VQXRXL X 2020-03-07,438.2024550832258
7VQXRXL X 2020-03-08,438.2024550832258
7VQXRXL X 2020-03-09,438.2024550832258
7VQXRXL X 2020-03-10,409.57695972334784
7VQXRXL X 2020-03-11,438.2024550832258
7VQXRXL X 2020-03-12,438.2024550832258
7VQXRXL X 2020-03-13,438.2024550832258
7VQXRXL X 2020-03-14,438.2024550832258
7VQXRXL X 2020-03-15,437.25025729528886
7VQXRXL X 2020-03-16,438.2024550832258
7VQXRXL X 2020-03-17,438.2024550832258
7VQXRXL X 2020-03-18,438.2024550832258
7VQXRXL X 2020-03-19,438.2024550832258
7VQXRXL X 2020-03-20,437.25025729528886
7VQXRXL X 2020-03-21,438.2024550832258
7VQXRXL X 2020-03-22,438.2024550832258
7VQXRXL X 2020-03-23,438.2024550832258
7VQXRXL X 2020-03-24,438.2024550832258
7VQXRXL X 2020-03-25,438.2024550832258
7VQXRXL X 2020-03-26,437.25025729528886
7VQXRXL X 2020-03-27,438.2024550832258
7VQXRXL X 2020-03-28,435.73587078870787
7VQXRXL X 2020-03-29,435.73587078870787
7VQXRXL X 2020-03-30,435.73587078870787
7VQXRXL X 2020-03-31,434.78367300077093
7VQXRXL X 2020-04-01,435.73587078870787
8196WE6 X 2020-01-02,437.25025729528886
8196WE6 X 2020-01-03,335.9480784986097
8196WE6 X 2020-01-04,335.9480784986097
8196WE6 X 2020-01-05,336.9002762865466
8196WE6 X 2020-01-06,437.25025729528886
8196WE6 X 2020-01-07,437.25025729528886
8196WE6 X 2020-01-08,437.25025729528886
8196WE6 X 2020-01-09,335.9480784986097
8196WE6 X 2020-01-10,336.9002762865466
8196WE6 X 2020-01-11,336.9002762865466
8196WE6 X 2020-01-12,438.2024550832258
8196WE6 X 2020-01-13,335.9480784986097
8196WE6 X 2020-01-14,335.9480784986097
8196WE6 X 2020-01-15,438.2024550832258
8196WE6 X 2020-01-16,438.2024550832258
8196WE6 X 2020-01-17,438.2024550832258
8196WE6 X 2020-01-18,437.25025729528886
8196WE6 X 2020-01-19,437.25025729528886
8196WE6 X 2020-01-20,438.2024550832258
8196WE6 X 2020-01-21,438.2024550832258
8196WE6 X 2020-01-22,438.2024550832258
8196WE6 X 2020-01-23,278.4296632334945
8196WE6 X 2020-01-24,437.25025729528886
8196WE6 X 2020-01-25,409.57695972334784
8196WE6 X 2020-01-26,438.2024550832258
8196WE6 X 2020-01-27,438.2024550832258
8196WE6 X 2020-01-28,437.25025729528886
8196WE6 X 2020-01-29,437.25025729528886
8196WE6 X 2020-01-30,437.25025729528886
8196WE6 X 2020-01-31,438.2024550832258
8196WE6 X 2020-02-01,438.2024550832258
8196WE6 X 2020-02-02,438.2024550832258
8196WE6 X 2020-02-03,437.25025729528886
8196WE6 X 2020-02-04,260.1124394329917
8196WE6 X 2020-02-05,254.98031482424938
8196WE6 X 2020-02-06,288.9708593237974
8196WE6 X 2020-02-07,238.96693793701323
8196WE6 X 2020-02-08,437.25025729528886
8196WE6 X 2020-02-09,437.25025729528886
8196WE6 X 2020-02-10,438.2024550832258
8196WE6 X 2020-02-11,438.2024550832258
8196WE6 X 2020-02-12,438.2024550832258
8196WE6 X 2020-02-13,437.25025729528886
8196WE6 X 2020-02-14,409.57695972334784
8196WE6 X 2020-02-15,335.9480784986097
8196WE6 X 2020-02-16,438.2024550832258
8196WE6 X 2020-02-17,438.2024550832258
8196WE6 X 2020-02-18,438.2024550832258
8196WE6 X 2020-02-19,437.25025729528886
8196WE6 X 2020-02-20,437.25025729528886
8196WE6 X 2020-02-21,410.5291575112848
8196WE6 X 2020-02-22,438.2024550832258
8196WE6 X 2020-02-23,336.9002762865466
8196WE6 X 2020-02-24,437.25025729528886
8196WE6 X 2020-02-25,254.02811703631244
8196WE6 X 2020-02-26,336.38856235132477
8196WE6 X 2020-02-27,254.98031482424938
8196WE6 X 2020-02-28,267.6798362517473
8196WE6 X 2020-02-29,247.7929500946994
8196WE6 X 2020-03-01,437.25025729528886
8196WE6 X 2020-03-02,437.25025729528886
8196WE6 X 2020-03-03,438.2024550832258
8196WE6 X 2020-03-04,438.2024550832258
8196WE6 X 2020-03-05,438.2024550832258
8196WE6 X 2020-03-06,437.25025729528886
8196WE6 X 2020-03-07,335.9480784986097
8196WE6 X 2020-03-08,438.2024550832258
8196WE6 X 2020-03-09,438.2024550832258
8196WE6 X 2020-03-10,438.2024550832258
8196WE6 X 2020-03-11,437.25025729528886
8196WE6 X 2020-03-12,437.25025729528886
8196WE6 X 2020-03-13,437.25025729528886
8196WE6 X 2020-03-14,261.06463722092866
8196WE6 X 2020-03-15,261.06463722092866
8196WE6 X 2020-03-16,438.2024550832258
8196WE6 X 2020-03-17,278.4296632334945
8196WE6 X 2020-03-18,437.25025729528886
8196WE6 X 2020-03-19,410.5291575112848
8196WE6 X 2020-03-20,410.5291575112848
8196WE6 X 2020-03-21,261.06463722092866
8196WE6 X 2020-03-22,258.12696172566
8196WE6 X 2020-03-23,288.0186615358605
8196WE6 X 2020-03-24,437.25025729528886
8196WE6 X 2020-03-25,410.5291575112848
8196WE6 X 2020-03-26,438.2024550832258
8196WE6 X 2020-03-27,335.9480784986097
8196WE6 X 2020-03-28,434.78367300077093
8196WE6 X 2020-03-29,285.55207724134254
8196WE6 X 2020-03-30,258.59805292641073
8196WE6 X 2020-03-31,246.27856358811837
8196WE6 X 2020-04-01,435.73587078870787
8196WE6 X 2020-04-02,434.78367300077093
8196WE6 X 2020-04-03,322.6823974436567
8196WE6 X 2020-04-04,334.4336919920287
8CPKUI4 X 2020-01-02,438.2024550832258
8CPKUI4 X 2020-01-03,438.2024550832258
8CPKUI4 X 2020-01-04,438.2024550832258
8CPKUI4 X 2020-01-05,438.2024550832258
8CPKUI4 X 2020-01-06,438.2024550832258
8CPKUI4 X 2020-01-07,438.2024550832258
8CPKUI4 X 2020-01-08,438.2024550832258
8CPKUI4 X 2020-01-09,438.2024550832258
8CPKUI4 X 2020-01-10,438.2024550832258
8CPKUI4 X 2020-01-11,438.2024550832258
8CPKUI4 X 2020-01-12,438.2024550832258
8CPKUI4 X 2020-01-13,438.2024550832258
8CPKUI4 X 2020-01-14,438.2024550832258
8CPKUI4 X 2020-01-15,438.2024550832258
8CPKUI4 X 2020-01-16,438.2024550832258
8CPKUI4 X 2020-01-17,438.2024550832258
8CPKUI4 X 2020-01-18,438.2024550832258
8CPKUI4 X 2020-01-19,438.2024550832258
8CPKUI4 X 2020-01-20,438.2024550832258
8CPKUI4 X 2020-01-21,438.2024550832258
8CPKUI4 X 2020-01-22,438.2024550832258
8CPKUI4 X 2020-01-23,438.2024550832258
8CPKUI4 X 2020-01-24,438.2024550832258
8CPKUI4 X 2020-01-25,438.2024550832258
8CPKUI4 X 2020-01-26,438.2024550832258
8CPKUI4 X 2020-01-27,438.2024550832258
8CPKUI4 X 2020-01-28,438.2024550832258
8CPKUI4 X 2020-01-29,438.2024550832258
8CPKUI4 X 2020-01-30,438.2024550832258
8CPKUI4 X 2020-01-31,438.2024550832258
8CPKUI4 X 2020-02-01,438.2024550832258
8CPKUI4 X 2020-02-02,438.2024550832258
8CPKUI4 X 2020-02-03,438.2024550832258
8CPKUI4 X 2020-02-04,438.2024550832258
8CPKUI4 X 2020-02-05,438.2024550832258
8D39BT5 X 2020-01-02,336.9002762865466
8D39BT5 X 2020-01-03,438.2024550832258
8D39BT5 X 2020-01-04,437.25025729528886
8D39BT5 X 2020-01-05,437.25025729528886
8D39BT5 X 2020-01-06,438.2024550832258
8D39BT5 X 2020-01-07,410.5291575112848
8D39BT5 X 2020-01-08,336.9002762865466
8D39BT5 X 2020-01-09,437.25025729528886
8D39BT5 X 2020-01-10,437.25025729528886
8D39BT5 X 2020-01-11,438.2024550832258
8D39BT5 X 2020-01-12,438.2024550832258
8D39BT5 X 2020-01-13,438.2024550832258
8D39BT5 X 2020-01-14,437.25025729528886
8D39BT5 X 2020-01-15,437.25025729528886
8D39BT5 X 2020-01-16,410.5291575112848
8D39BT5 X 2020-01-17,336.9002762865466
8D39BT5 X 2020-01-18,336.9002762865466
8D39BT5 X 2020-01-19,438.2024550832258
8D39BT5 X 2020-01-20,437.25025729528886
8D39BT5 X 2020-01-21,335.9480784986097
8D39BT5 X 2020-01-22,438.2024550832258
8D39BT5 X 2020-01-23,438.2024550832258
8D39BT5 X 2020-01-24,336.9002762865466
8D39BT5 X 2020-01-25,437.25025729528886
8D39BT5 X 2020-01-26,437.25025729528886
8D39BT5 X 2020-02-02,438.2024550832258
8D39BT5 X 2020-02-03,438.2024550832258
8D39BT5 X 2020-02-04,336.9002762865466
8D39BT5 X 2020-02-05,437.25025729528886
8D39BT5 X 2020-02-06,437.25025729528886
8D39BT5 X 2020-02-07,438.2024550832258
8D39BT5 X 2020-02-08,261.06463722092866
8D39BT5 X 2020-02-09,248.74514788263633
8D39BT5 X 2020-02-10,288.0186615358605
8D39BT5 X 2020-02-11,437.25025729528886
8D39BT5 X 2020-02-12,438.2024550832258
8D39BT5 X 2020-02-13,438.2024550832258
8D39BT5 X 2020-02-14,438.2024550832258
8D39BT5 X 2020-02-15,437.25025729528886
8D39BT5 X 2020-02-16,409.57695972334784
8D39BT5 X 2020-02-17,438.2024550832258
8D39BT5 X 2020-02-18,438.2024550832258
8D39BT5 X 2020-02-19,438.2024550832258
8D39BT5 X 2020-02-20,438.2024550832258
8D39BT5 X 2020-02-21,437.25025729528886
8D39BT5 X 2020-02-22,437.25025729528886
8D39BT5 X 2020-02-23,410.5291575112848
8D39BT5 X 2020-02-24,438.2024550832258
8D39BT5 X 2020-02-25,438.2024550832258
8D39BT5 X 2020-02-26,437.25025729528886
8D39BT5 X 2020-02-27,437.25025729528886
8D39BT5 X 2020-02-28,438.2024550832258
8D39BT5 X 2020-02-29,438.2024550832258
8D39BT5 X 2020-03-01,410.5291575112848
8D39BT5 X 2020-03-02,437.25025729528886
8D39BT5 X 2020-03-03,437.25025729528886
8D39BT5 X 2020-03-04,438.2024550832258
8D39BT5 X 2020-03-05,438.2024550832258
8D39BT5 X 2020-03-06,438.2024550832258
8D39BT5 X 2020-03-07,438.2024550832258
8D39BT5 X 2020-03-08,437.25025729528886
8D39BT5 X 2020-03-09,437.25025729528886
8D39BT5 X 2020-03-10,438.2024550832258
8D39BT5 X 2020-03-11,438.2024550832258
8D39BT5 X 2020-03-12,438.2024550832258
8D39BT5 X 2020-03-13,437.25025729528886
8D39BT5 X 2020-03-14,437.25025729528886
8D39BT5 X 2020-03-15,336.9002762865466
8D39BT5 X 2020-03-16,288.9708593237974
8D39BT5 X 2020-03-17,336.9002762865466
8D39BT5 X 2020-03-18,336.9002762865466
8D39BT5 X 2020-03-19,335.9480784986097
8D39BT5 X 2020-03-20,438.2024550832258
8D39BT5 X 2020-03-21,438.2024550832258
8D39BT5 X 2020-03-22,438.2024550832258
8D39BT5 X 2020-03-23,438.2024550832258
8D39BT5 X 2020-03-24,409.57695972334784
8D39BT5 X 2020-03-25,437.25025729528886
8D39BT5 X 2020-03-26,438.2024550832258
8D39BT5 X 2020-03-27,438.2024550832258
8D39BT5 X 2020-03-28,435.73587078870787
8D39BT5 X 2020-03-29,434.78367300077093
8D39BT5 X 2020-03-30,434.78367300077093
8D39BT5 X 2020-03-31,435.73587078870787
8D39BT5 X 2020-04-01,408.06257321676685
8D39BT5 X 2020-04-02,408.06257321676685
8D39BT5 X 2020-04-03,250.0057140068555
8D39BT5 X 2020-04-04,407.1103754288299
8F0DFNG X 2020-01-03,438.2024550832258
8F0DFNG X 2020-01-07,438.2024550832258
8F0DFNG X 2020-01-08,438.2024550832258
8F0DFNG X 2020-01-09,438.2024550832258
8F0DFNG X 2020-01-10,438.2024550832258
8F0DFNG X 2020-01-11,438.2024550832258
8F0DFNG X 2020-01-12,438.2024550832258
8F0DFNG X 2020-01-13,437.25025729528886
8F0DFNG X 2020-01-14,438.2024550832258
8F0DFNG X 2020-01-15,438.2024550832258
8F0DFNG X 2020-01-16,438.2024550832258
8F0DFNG X 2020-01-17,438.2024550832258
8F0DFNG X 2020-01-18,437.25025729528886
8F0DFNG X 2020-01-19,438.2024550832258
8F0DFNG X 2020-01-20,438.2024550832258
8F0DFNG X 2020-01-21,438.2024550832258
8F0DFNG X 2020-01-22,438.2024550832258
8F0DFNG X 2020-01-23,437.25025729528886
8F0DFNG X 2020-01-24,438.2024550832258
8F0DFNG X 2020-01-25,438.2024550832258
8F0DFNG X 2020-01-26,438.2024550832258
8F0DFNG X 2020-01-27,438.2024550832258
8F0DFNG X 2020-01-29,437.25025729528886
8F0DFNG X 2020-01-30,438.2024550832258
8F0DFNG X 2020-01-31,438.2024550832258
8F0DFNG X 2020-02-01,438.2024550832258
8F0DFNG X 2020-02-02,438.2024550832258
8F0DFNG X 2020-02-03,437.25025729528886
8F0DFNG X 2020-02-04,438.2024550832258
8F0DFNG X 2020-02-05,438.2024550832258
8F0DFNG X 2020-02-06,410.5291575112848
8F0DFNG X 2020-02-07,438.2024550832258
8F0DFNG X 2020-02-08,437.25025729528886
8F0DFNG X 2020-02-09,438.2024550832258
8F0DFNG X 2020-02-10,438.2024550832258
8F0DFNG X 2020-02-11,438.2024550832258
8F0DFNG X 2020-02-12,438.2024550832258
8F0DFNG X 2020-02-13,438.2024550832258
8F0DFNG X 2020-02-14,437.25025729528886
8F0DFNG X 2020-02-17,438.2024550832258
8F0DFNG X 2020-02-18,438.2024550832258
8F0DFNG X 2020-02-19,437.25025729528886
8F0DFNG X 2020-02-20,438.2024550832258
8F0DFNG X 2020-02-21,438.2024550832258
8F0DFNG X 2020-02-22,438.2024550832258
8F0DFNG X 2020-02-23,438.2024550832258
8F0DFNG X 2020-02-24,437.25025729528886
8F0DFNG X 2020-02-25,410.5291575112848
8F0DFNG X 2020-02-26,438.2024550832258
8F0DFNG X 2020-02-27,438.2024550832258
8F0DFNG X 2020-02-28,438.2024550832258
8F0DFNG X 2020-02-29,438.2024550832258
8F0DFNG X 2020-03-01,437.25025729528886
8F0DFNG X 2020-03-02,438.2024550832258
8F0DFNG X 2020-03-03,410.5291575112848
8F0DFNG X 2020-03-04,438.2024550832258
8F0DFNG X 2020-03-05,438.2024550832258
8F0DFNG X 2020-03-06,437.25025729528886
8F0DFNG X 2020-03-07,438.2024550832258
8F0DFNG X 2020-03-08,438.2024550832258
8F0DFNG X 2020-03-09,438.2024550832258
8F0DFNG X 2020-03-10,438.2024550832258
8F0DFNG X 2020-03-11,437.25025729528886
8F0DFNG X 2020-03-12,438.2024550832258
8F0DFNG X 2020-03-13,438.2024550832258
8F0DFNG X 2020-03-14,438.2024550832258
8F0DFNG X 2020-03-15,438.2024550832258
8F0DFNG X 2020-03-16,438.2024550832258
8F0DFNG X 2020-03-17,437.25025729528886
8F0DFNG X 2020-03-18,438.2024550832258
8F0DFNG X 2020-03-19,438.2024550832258
8F0DFNG X 2020-03-20,438.2024550832258
8F0DFNG X 2020-03-21,438.2024550832258
8F0DFNG X 2020-03-22,437.25025729528886
8F0DFNG X 2020-03-23,438.2024550832258
8F0DFNG X 2020-03-27,438.2024550832258
8F0DFNG X 2020-03-28,435.73587078870787
8F0DFNG X 2020-03-29,435.73587078870787
8F0DFNG X 2020-03-30,435.73587078870787
8F0DFNG X 2020-03-31,435.73587078870787
8F0DFNG X 2020-04-01,435.73587078870787
8F0DFNG X 2020-04-02,434.78367300077093
8F0DFNG X 2020-04-03,351.3078928035347
8F0DFNG X 2020-04-04,435.73587078870787
8RC2FY4 X 2020-01-02,438.2024550832258
8RC2FY4 X 2020-01-03,438.2024550832258
8RC2FY4 X 2020-01-04,438.2024550832258
8RC2FY4 X 2020-01-05,438.2024550832258
8RC2FY4 X 2020-01-06,438.2024550832258
8RC2FY4 X 2020-01-07,438.2024550832258
8RC2FY4 X 2020-01-08,438.2024550832258
8RC2FY4 X 2020-01-09,438.2024550832258
8RC2FY4 X 2020-01-10,438.2024550832258
8RC2FY4 X 2020-01-11,438.2024550832258
8RC2FY4 X 2020-01-12,438.2024550832258
8RC2FY4 X 2020-01-13,438.2024550832258
8RC2FY4 X 2020-01-14,438.2024550832258
8RC2FY4 X 2020-01-15,438.2024550832258
8RC2FY4 X 2020-01-16,438.2024550832258
8RC2FY4 X 2020-01-17,438.2024550832258
8RC2FY4 X 2020-01-18,438.2024550832258
8RC2FY4 X 2020-01-19,438.2024550832258
8RC2FY4 X 2020-01-20,438.2024550832258
8RC2FY4 X 2020-01-21,438.2024550832258
8RC2FY4 X 2020-01-22,438.2024550832258
8RC2FY4 X 2020-01-23,438.2024550832258
8RC2FY4 X 2020-01-24,438.2024550832258
8RC2FY4 X 2020-01-25,438.2024550832258
8RC2FY4 X 2020-01-26,438.2024550832258
8RC2FY4 X 2020-01-27,438.2024550832258
8RC2FY4 X 2020-01-28,438.2024550832258
8RC2FY4 X 2020-01-29,438.2024550832258
8RC2FY4 X 2020-01-30,438.2024550832258
8RC2FY4 X 2020-01-31,438.2024550832258
8RC2FY4 X 2020-02-01,438.2024550832258
8RC2FY4 X 2020-02-02,438.2024550832258
8RC2FY4 X 2020-02-03,438.2024550832258
8RC2FY4 X 2020-02-04,438.2024550832258
8RC2FY4 X 2020-02-05,438.2024550832258
8RC2FY4 X 2020-02-06,438.2024550832258
8RC2FY4 X 2020-02-07,438.2024550832258
8RC2FY4 X 2020-02-08,438.2024550832258
8RC2FY4 X 2020-02-09,438.2024550832258
8RC2FY4 X 2020-02-10,438.2024550832258
8RC2FY4 X 2020-02-11,438.2024550832258
8RC2FY4 X 2020-02-12,438.2024550832258
8RC2FY4 X 2020-02-13,438.2024550832258
8RC2FY4 X 2020-02-14,438.2024550832258
8RC2FY4 X 2020-02-15,438.2024550832258
8RC2FY4 X 2020-02-16,438.2024550832258
8RC2FY4 X 2020-02-17,438.2024550832258
8RC2FY4 X 2020-02-18,438.2024550832258
8RC2FY4 X 2020-02-19,438.2024550832258
8RC2FY4 X 2020-02-20,438.2024550832258
8RC2FY4 X 2020-02-21,438.2024550832258
8RC2FY4 X 2020-02-22,438.2024550832258
8RC2FY4 X 2020-02-23,438.2024550832258
8RC2FY4 X 2020-02-24,438.2024550832258
8RC2FY4 X 2020-02-25,438.2024550832258
8RC2FY4 X 2020-02-26,438.2024550832258
8RC2FY4 X 2020-02-27,438.2024550832258
8RC2FY4 X 2020-02-28,438.2024550832258
8RC2FY4 X 2020-02-29,438.2024550832258
8RC2FY4 X 2020-03-01,438.2024550832258
8RC2FY4 X 2020-03-02,438.2024550832258
8RC2FY4 X 2020-03-03,438.2024550832258
8RC2FY4 X 2020-03-04,438.2024550832258
8RC2FY4 X 2020-03-05,438.2024550832258
8RC2FY4 X 2020-03-06,438.2024550832258
8RC2FY4 X 2020-03-07,438.2024550832258
8RC2FY4 X 2020-03-08,438.2024550832258
8RC2FY4 X 2020-03-09,438.2024550832258
8RC2FY4 X 2020-03-10,438.2024550832258
8RC2FY4 X 2020-03-11,438.2024550832258
8RC2FY4 X 2020-03-12,438.2024550832258
8RC2FY4 X 2020-03-13,438.2024550832258
8RC2FY4 X 2020-03-14,438.2024550832258
8RC2FY4 X 2020-03-15,438.2024550832258
8RC2FY4 X 2020-03-16,438.2024550832258
8RC2FY4 X 2020-03-17,438.2024550832258
8RC2FY4 X 2020-03-18,438.2024550832258
8RC2FY4 X 2020-03-19,438.2024550832258
8RC2FY4 X 2020-03-20,438.2024550832258
8RC2FY4 X 2020-03-21,438.2024550832258
8RC2FY4 X 2020-03-22,438.2024550832258
8RC2FY4 X 2020-03-23,438.2024550832258
